# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
121;Art des Delikts;Art des Delikts;ZIR;V1.12;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
121_781;Landesgesetz Thüringen;0;1;0;NULL;LG TH;;;;
121_782;Pressegesetz (jeweiliges Landespressegesetz);0;1;0;NULL;PresseG;;;;
121_783;Lebensmittel- und Bedarfsgegenständegesetz (bis 06.09.2005);0;1;0;NULL;LMBG;;;2005-09-06;
121_784;Lebensmittel-, Bedarfsgegenstände- und Futtermittelgesetzbuch;0;1;0;NULL;LFGB;;;;
121_785;Luftsicherheitsgesetz;0;1;0;NULL;LuftSiG;;;;
121_786;Luftverkehrsgesetz;0;1;0;NULL;LuftVG;;;;
121_787;Markengesetz;0;1;0;NULL;MarkenG;;;;
121_788;Marktorganisationsgesetz;0;1;0;NULL;MOG;;;;
121_789;Medizinproduktegesetz;0;1;0;NULL;MPG;;;;
121_79;Verwahrungsbruch;0;1;0;NULL;§ 133 StGB;;;;
121_790;Meeresbodenbergbaugesetz;0;1;0;NULL;MBergG;;;;
121_791;Mutterschutzgesetz;0;1;0;NULL;MuSchG;;;;
121_792;Öko-Kennzeichnungsgesetz;0;1;0;NULL;ÖkoKennzG;;;;
121_793;Öko-Landbaugesetz;0;1;0;NULL;ÖLG;;;;
121_794;Ölschadengesetz;0;1;0;NULL;ÖlSG;;;;
121_795;Parteiengesetz;0;1;0;NULL;PartG;;;;
121_796;Passgesetz;0;1;0;NULL;PassG;;;;
121_797;Patentgesetz;0;1;0;NULL;PatG;;;;
121_798;Pflanzenschutzgesetz;0;1;0;NULL;PflSchG;;;;
121_799;Pflichtversicherungsgesetz;0;1;0;NULL;PflVG;;;;
121_8;Verstoß gegen ein Vereinigungsverbot;0;1;0;NULL;§ 85 StGB;;;;
121_80;Verletzung amtlicher Bekanntmachungen;0;1;0;NULL;§ 134 StGB;;;;
121_800;Post- und Telekommunikationssicherstellungsgesetz;0;1;0;NULL;PTSG;;;;
121_801;Rennwett- und Lotteriegesetz;0;1;0;NULL;RennwLottG;;;;
121_802;Rindfleischetikettierungsgesetz;0;1;0;NULL;RiFlEtikettG;;;;
121_803;Rundfunkstaatsvertrag;0;1;0;NULL;RundfStV;;;;
121_804;Schiffsbankgesetz;0;1;0;NULL;SchBankG;;;;
121_805;Schwarzarbeitsbekämpfungsgesetz;0;1;0;NULL;SchwarzArbG;;;;
121_806;Seemannsgesetz;0;1;0;NULL;SeemG;;;;
121_807;Sicherheitsüberprüfungsgesetz;0;1;0;NULL;SÜG;;;;
121_808;Sortenschutzgesetz;0;1;0;NULL;SortSchG;;;;
121_809;Sozialgesetz Buch III - Arbeitsförderung;0;1;0;NULL;SGB III;;;;
121_81;'Verstrickungsbruch; Siegelbruch';0;1;0;NULL;§ 136 StGB;;;;
121_810;Sozialgesetz Buch VIII - Kinder- / Jugendhilfe;0;1;0;NULL;SGB VIII;;;;
121_811;Sozialgesetzbuch IX - Rehabilitation und Teilhabe behinderter Menschen;0;1;0;NULL;SGB IX;;;;
121_812;Sozialgesetzbuch X - Sozialverwaltungsverfahren und Sozialdatenschutz;0;1;0;NULL;SGB X;;;;
121_813;Sprecherausschussgesetz;0;1;0;NULL;SprAuG;;;;
121_814;Sprengstoffgesetz;0;1;0;NULL;SprengG;;;;
121_815;Stammzellgesetz;0;1;0;NULL;StZG;;2002-07-01;;
121_816;Stasi-Unterlagen-Gesetz;0;1;0;NULL;StUG;;;;
121_817;Strahlenschutzvorsorgegesetz;0;1;0;NULL;StrVG;;;;
121_818;Süßstoffgesetz;0;1;0;NULL;SüßstG;;;;
121_819;Telekommunikationsgesetz;0;1;0;NULL;TKG;;;;
121_82;Nichtanzeige geplanter Straftaten;0;1;0;NULL;§ 138 StGB;;;;
121_820;Tierseuchengesetz (bis 30.04.2014);0;1;0;NULL;TierSG;;;2014-04-30;
121_821;Titel-Orden-Ehrenzeichen-Gesetz;0;1;0;NULL;OrdenG;;;;
121_822;Transfusionsgesetz;0;1;0;NULL;TFG;;;;
121_823;Transplantationsgesetz;0;1;0;NULL;TPG;;;;
121_824;Umwandlungsgesetz;0;1;0;NULL;UmwG;;;;
121_825;Umwelthaftungsgesetz;0;1;0;NULL;UmweltHG;;;;
121_826;Urheberrechtsgesetz;0;1;0;NULL;UrhG;;;;
121_827;Verfütterungsverbotsgesetz;0;1;0;NULL;VerfVerbG;;;;
121_828;Verkehrsleistungsgesetz;0;1;0;NULL;VerkLG;;;;
121_829;Versammlungsgesetz;0;1;0;NULL;VersG;;;;
121_83;Belohnung und Billigung von Straftaten;0;1;0;NULL;§ 140 StGB;;;;
121_830;Versicherungsaufsichtsgesetz;0;1;0;NULL;VAG;;;;
121_831;Völkerstrafgesetzbuch;0;1;0;NULL;VStGB;;;;
121_832;Volkszählungsgesetz 1987;0;1;0;NULL;VoZählG 1987;;;;
121_833;Wehrstrafgesetz;0;1;0;NULL;WStG;;;;
121_834;Weingesetz;0;1;0;NULL;WeinG;;;;
121_835;Wertpapierhandelsgesetz;0;1;0;NULL;WpHG;;;;
121_836;Wirtschaftsstrafgesetz;0;1;0;NULL;WiStG;;;;
121_837;Zahnheilkundegesetz;0;1;0;NULL;ZahnHKG;;;;
121_838;Zivildienstgesetz;0;1;0;NULL;ZDG;;;;
121_839;Zollfahndungsdienstgesetz;0;1;0;NULL;ZFdG;;;;
121_84;unerlaubtes Entfernen vom Unfallort;0;1;0;NULL;§ 142 StGB;;;;
121_840;Zugangskontrolldiensteschutz-Gesetz;0;1;0;NULL;ZKDSG;;;;
121_842;Zweites Gesetz über die Krankenversicherung der Landwirte;0;1;0;NULL;KVLG;;;;
121_843;ausländische Leiharbeitnehmer ohne Genehmigung;0;1;0;NULL;§ 15 AÜG;;;;
121_844;Entleih von Ausländern ohne Genehmigung;0;1;0;NULL;§ 15a AÜG;;;;
121_845;sonstige Straftaten gem. § 85 AsylVfG (bis 23.10.2015);0;1;0;NULL;§ 85 AsylVfG;;;2015-10-23;
121_851;Verstoß gegen § 7 (2) Wiedereinreise- und Aufenthaltsverbot;0;1;0;NULL;§ 9 FreizügG/EU;;;;
121_852;strafbare Werbung;0;1;0;NULL;§ 16 UWG;;;;
121_853;Verrat von Geschäfts- und Betriebsgeheimnissen (bis 25.04.2019);0;1;0;NULL;§ 17 UWG;;;2019-04-25;
121_854;Verwertung von Vorlagen (bis 25.04.2019);0;1;0;NULL;§ 18 UWG;;;2019-04-25;
121_855;Verleiten und Erbieten zum Verrat (bis 25.04.2019);0;1;0;NULL;§ 19 UWG;;;2019-04-25;
121_856;falsche Angaben zur Vermögenslage;0;1;0;NULL;§ 82 GmbHG;;;;
121_857;Insolvenzverschleppung gem. § 84 GmbHG (bis 31.10.2008);0;1;0;NULL;§ 84 GmbHG;;;2008-10-31;
121_858;unbefugte Offenbarung von Gesellschaftsgeheimnissen;0;1;0;NULL;§ 85 GmbHG;;;;
121_859;Insolvenzverschleppung gem. § 130b HGB (bis 31.10.2008);0;1;0;NULL;§ 130b HGB;;;2008-10-31;
121_86;Verstoß gegen Weisungen während der Führungsaufsicht;0;1;0;NULL;§ 145a StGB;;;;
121_860;unrichtige Darstellung;0;1;0;NULL;§ 331 HGB;;;;
121_861;Verletzung der Berichtspflicht;0;1;0;NULL;§ 332 HGB;;;;
121_862;Verletzung der Geheimhaltungspflicht;0;1;0;NULL;§ 333 HGB;;;;
121_863;Strafvorschriften gem. § 27 JuSchG;0;1;0;NULL;§ 27 JuSchG;;;;
121_867;missbräuchliches Herstellen, Vertreiben oder Ausgeben von Kennzeichen;0;1;0;NULL;§ 22a StVG;;;;
121_869;Straftaten gem. § 29 Abs. 1 BtMG;0;1;0;NULL;§ 29 Abs. 1 BtMG;;;;
121_87;Verstoß gegen das Berufsverbot;0;1;0;NULL;§ 145c StGB;;;;
121_870;Straftaten gem. § 30 Abs. 1 BtMG;0;1;0;NULL;§ 30 Abs. 1 BtMG;;;;
121_871;Straftaten gem. § 29 BtMG;0;1;0;NULL;§ 29 BtMG;;;;
121_872;Straftaten gem. § 29a BtMG;0;1;0;NULL;§ 29a BtMG;;;;
121_873;Straftaten gem. § 30 BtMG;0;1;0;NULL;§ 30 BtMG;;;;
121_874;Straftaten gem. § 30a BtMG;0;1;0;NULL;§ 30a BtMG;;;;
121_875;minder schwerer Fall gem. § 30a Abs. 3 BtMG;0;1;0;NULL;§ 30a Abs. 3 BtMG;;;;
121_876;minder schwerer Fall gem. § 30 Abs. 2 BtMG;0;1;0;NULL;§ 30 Abs. 2 BtMG;;;;
121_877;minder schwerer Fall gem. § 29a Abs. 2 BtMG;0;1;0;NULL;§ 29a Abs. 2 BtMG;;;;
121_879;Einsatz Minderjähriger oder Mitführen Schusswaffe / gefährlicher Gegenstand;0;1;0;NULL;§ 30a Abs. 2 BtMG;;;;
121_88;Vortäuschen einer Straftat;0;1;0;NULL;§ 145d StGB;;;;
121_880;unerlaubter Anbau, Herstellung, Handel, Ein-, Ausfuhr von BtM als Mitglied einer Bande;0;1;0;NULL;§ 30a Abs. 1 BtMG;;;;
121_881;Einsatz Minderjähriger;0;1;0;NULL;§ 30a Abs. 2 Nr. 1 BtMG;;;;
121_882;Mitführen Schusswaffe / gefährlicher Gegenstand;0;1;0;NULL;§ 30a Abs. 2 Nr. 2 BtMG;;;;
121_883;leichtfertiges Verursachen des Todes eines Anderen durch Abgabe, Verabreichen oder Überlassen zum unmittelbaren Verbrauch von BtM;0;1;0;NULL;§ 30 Abs. 1 Nr. 3 BtMG;;;;
121_884;unerlaubter Anbau, Herstellung, Handel mit BtM als Mitglied einer Bande;0;1;0;NULL;§ 30 Abs. 1 Nr. 1 BtMG;;;;
121_885;gewerbsmäßige Abgabe, Verabreichung, Überlassung von BtM an Minderjährige;0;1;0;NULL;§ 30 Abs. 1 Nr. 2 BtMG;;;;
121_886;unerlaubte Einfuhr von BtM in nicht geringer Menge;0;1;0;NULL;§ 30 Abs. 1 Nr. 4 BtMG;;;;
121_887;BtM an Minderjährige oder in nicht geringer Menge;0;1;0;NULL;§ 29a Abs. 1 BtMG;;;;
121_888;Abgabe, Verabreichung, Überlassung von BtM an Minderjährige;0;1;0;NULL;§ 29a Abs. 1 Nr. 1 BtMG;;;;
121_889;Herstellung, Handel, Abgabe, Besitz von BtM in nicht geringer Menge;0;1;0;NULL;§ 29a Abs. 1 Nr. 2 BtMG;;;;
121_89;Geldfälschung;0;1;0;NULL;§ 146 StGB;;;;
121_890;besonders schwere Fälle;0;1;0;NULL;§ 29 Abs. 3 BtMG;;;;
121_891;Gesundheitsgefährdung z. N. mehrerer Menschen;0;1;0;NULL;§ 29 Abs. 3 Nr. 2 BtMG;;;;
121_892;gewerbsmäßiges Handeln;0;1;0;NULL;§ 29 Abs. 3 Nr. 1 BtMG;;;;
121_893;fahrlässiges Handeln;0;1;0;NULL;§ 29 Abs. 4 BtMG;;;;
121_894;öffentliche Aufforderung zum BtM-Verbrauch;0;1;0;NULL;§ 29 Abs. 1 Nr. 12 BtMG;;;;
121_895;Missachtung der Vorschriften zur Durchfuhr von BtM;0;1;0;NULL;§ 29 Abs. 1 Nr. 5 BtMG;;;;
121_896;unerlaubter Besitz von BtM;0;1;0;NULL;§ 29 Abs. 1 Nr. 3 BtMG;;;;
121_899;unerlaubte Herstellung ausgenommener Zubereitung;0;1;0;NULL;§ 29 Abs. 1 Nr. 2 BtMG;;;;
121_9;Verbreiten von Propagandamitteln verfassungswidriger Organisationen;0;1;0;NULL;§ 86 StGB;;;;
121_900;unerlaubte Abgabe von BtM in Apotheken o. ä.;0;1;0;NULL;§ 29 Abs. 1 Nr. 7 BtMG;;;;
121_901;Gelegenheit zum BtM-Verbrauch / -Erwerb / -Abgabe verschaffen, gewähren, mitteilen;0;1;0;NULL;§ 29 Abs. 1 Nr. 10 BtMG;;;;
121_902;Gelegenheit zum BtM-Verbrauch / -Erwerb verschaffen, gewähren, mitteilen;0;1;0;NULL;§ 29 Abs. 1 Nr. 11 BtMG;;;;
121_903;Bereitstellung von Geldmitteln und anderen Vermögensgegenständen;0;1;0;NULL;§ 29 Abs. 1 Nr. 13 BtMG;;;;
121_904;Werbung für BtM;0;1;0;NULL;§ 29 Abs. 1 Nr. 8 BtMG;;;;
121_905;Zuwiderhandlung einer Rechtsverordnung nach § 11 Abs. 2 Satz 2 Nr. 1 oder § 13 Abs. 3 Satz 2 Nr. 1, 2a oder 5;0;1;0;NULL;§ 29 Abs. 1 Nr. 14 BtMG;;;;
121_906;unerlaubter Anbau, Herstellung, Handel, Ein-, Ausfuhr, Veräußerung, Abgabe, in Verkehr bringen, Erwerb, sich verschaffen von BtM;0;1;0;NULL;§ 29 Abs. 1 Nr. 1 BtMG;;;;
121_907;Erschleichen von Rezepten für BtM;0;1;0;NULL;§ 29 Abs. 1 Nr. 9 BtMG;;;;
121_908;Verletzung der Fürsorge- oder Erziehungspflicht;0;1;0;NULL;§ 171 StGB;;;;
121_94;Inverkehrbringen von Falschgeld;0;1;0;NULL;§ 147 StGB;;;;
121_948;Abfangen von Daten;0;1;0;NULL;§ 202b StGB;;;;
121_949;Vorbereiten des Ausspähens und Abfangens von Daten;0;1;0;NULL;§ 202c StGB;;;;
121_950;Entführung gegen den Willen der Entführten (bis 05.07.1997);0;1;0;NULL;§ 237 StGB;;;1997-07-05;
121_951;Nachstellung;0;1;0;NULL;§ 238 StGB;;;;
121_959;Missbrauch von Scheck- und Kreditkarten;0;1;0;NULL;§ 266b StGB;;;;
121_96;Wertzeichenfälschung;0;1;0;NULL;§ 148 StGB;;;;
121_968;Angriffe auf den Luft- und Seeverkehr;0;1;0;NULL;§ 316c StGB;;;;
121_969;Gefährdung des Bahn-, Schiffs- und Luftverkehrs;0;1;0;NULL;§ 315a StGB;;;;
121_97;Vorbereitung der Fälschung von Geld und Wertzeichen;0;1;0;NULL;§ 149 StGB;;;;
121_970;gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;0;1;0;NULL;§ 315 StGB;;;;
121_978;Verletzung des Post- oder Fernmeldegeheimnisses;0;1;0;NULL;§ 206 StGB;;;;
121_982;Anleitung zu Straftaten (bis 26.01.2015);0;1;0;NULL;§ 130a StGB;;;2015-01-26;
121_983;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;0;1;0;NULL;§ 145 StGB;;;;
121_984;Völkermord;0;1;0;NULL;§ 6 VStGB;;;;
121_985;Zahlungsdiensteaufsichtsgesetz;0;1;0;NULL;ZAG;;;;
121_986;Steuerhinterziehung;0;1;0;NULL;§ 370 AO;;;;
121_987;Bannbruch;0;1;0;NULL;§ 372 AO;;;;
121_988;gewerbsmäßiger, gewaltsamer und bandenmäßiger Schmuggel;0;1;0;NULL;§ 373 AO;;;;
121_989;Steuerhehlerei;0;1;0;NULL;§ 374 AO;;;;
121_990;Vorbereitung einer schweren staatsgefährdenden Gewalttat;0;1;0;NULL;§ 89a StGB;;;;
121_991;Aufnahme von Beziehungen zur Begehung einer schweren staatsgefährdenden Gewalttat;0;1;0;NULL;§ 89b StGB;;;;
121_992;Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat;0;1;0;NULL;§ 91 StGB;;;;
