# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
304;Tatbestandsmerkmal einer Straftat;Tatbestandsmerkmal einer Straftat;ZIR;V1.6;20210415

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
304_383;wiederholt handeln;0;1;0;NULL;;;;;
304_384;wirtschaftliche Zwangslage;0;1;0;NULL;;;;;
304_385;Zerstören von Handelsbüchern;0;1;0;NULL;;;;;
304_386;Zerstören von Vermögenswerten;0;1;0;NULL;;;;;
304_387;Zufügen von Schaden;0;1;0;NULL;;;;;
304_388;zugunsten eines Dritten;0;1;0;NULL;;;;;
304_389;Zwangslage;0;1;0;NULL;;;;;
304_39;Ausnutzen der fehlenden Fähigkeit zur sexuellen Selbstbestimmung;0;1;0;NULL;;;;;
304_390;Unerfahrenheit;0;1;0;NULL;;;;;
304_391;Mangel an Urteilsvermögen;0;1;0;NULL;;;;;
304_392;erhebliche Willensschwäche;0;1;0;NULL;;;;;
304_393;Ausbeuten;0;1;0;NULL;;;;;
304_394;Missbrauch der Stellung;0;1;0;NULL;;;;;
304_395;Inbetriebnahme;0;1;0;NULL;;;;;
304_396;Nichtbefolgung der Weiterleitung;0;1;0;NULL;;;;;
304_397;wiederholte Zuwiderhandlung gegen Aufenthalts- oder räumliche Beschränkung;0;1;0;NULL;;;;;
304_398;nicht rechtzeitige Einhaltung von Auflagen und Anordnungen;0;1;0;NULL;;;;;
304_399;verbotene Erwerbstätigkeit;0;1;0;NULL;;;;;
304_4;Ausführen;0;1;0;NULL;;;;;
304_40;Ausnutzen einer Lage, in der das Opfer schutzlos ausgeliefert ist;0;1;0;NULL;;;;;
304_400;zugunsten von mehreren;0;1;0;NULL;;;;;
304_401;Erhalt eines Vermögensvorteils;0;1;0;NULL;;;;;
304_402;versprechen lassen eines Vermögensvorteils;0;1;0;NULL;;;;;
304_403;unmenschlich;0;1;0;NULL;;;;;
304_404;erniedrigend;0;1;0;NULL;;;;;
304_405;illegaler Aufenthalt;0;1;0;NULL;;;;;
304_406;kein Aufenthaltstitel;0;1;0;NULL;;;;;
304_407;unerlaubte Einreise;0;1;0;NULL;;;;;
304_408;Verstoß gegen Anordnung;0;1;0;NULL;;;;;
304_409;keine, falsche oder unvollständige Angaben;0;1;0;NULL;;;;;
304_41;Befriedigung des Geschlechtstriebs;0;1;0;NULL;;;;;
304_410;Nichtduldung von ED-Maßnahmen;0;1;0;NULL;;;;;
304_411;wiederholter Verstoß gegen Auflagen oder Anordnungen;0;1;0;NULL;;;;;
304_412;wiederholter Verstoß gegen räumliche Beschränkung;0;1;0;NULL;;;;;
304_413;Mitglied einer geheimgehaltenen Vereinigung oder Gruppe;0;1;0;NULL;;;;;
304_414;Ausübung einer selbständigen Tätigkeit;0;1;0;NULL;;;;;
304_415;unerlaubte Wiedereinreise;0;1;0;NULL;;;;;
304_416;wiederholter illegaler Aufenthalt;0;1;0;NULL;;;;;
304_417;Erschleichen eines Aufenthaltstitels oder einer Duldung;0;1;0;NULL;;;;;
304_418;Handeln aufgrund eines erschlichenen Aufenthaltstitels;0;1;0;NULL;;;;;
304_419;jugendgefährdende Trägermedien;0;1;0;NULL;;;;;
304_42;Beimischen gesundheitsschädlicher Stoffe;0;1;0;NULL;;;;;
304_420;Gefährdung durch Veranstalter oder Gewerbetreibende;0;1;0;NULL;;;;;
